company_id;udalennost_sklada_postavshchika_ot_zakazchika;nalichie_sobstvennogo_avtoparka_logisticheskikh_setei_i_podryadchikov;nalichie_i_dostatochnost_proizvodstvennykh_ofisnykh_i_skladskikh_ploshchadei;opyt_raboty_predpriyatiya_po_izgotovleniyu_analogichnoy_produktsii;uroven_tseny_zayavki;finansovaya_zavisimost;stabilnost_denezhnykh_potokov
52159;199;0;1;28;7300000;0.47;0.48
52161;316;1;0;38;5800000;0.82;0.71
52162;118;1;0;35;9700000;0.45;0.33
52165;901;1;1;48;8700000;0.38;0.44
52166;649;1;1;6;300000;0.56;0.59
52168;604;0;0;30;4500000;0.65;0.24
52174;649;0;0;36;9000000;0.96;0.21
52175;883;1;1;47;4400000;0.74;0.74
52176;433;1;0;28;100000;0.62;0.54
52178;379;0;0;46;1800000;0.19;0.55
52179;685;1;0;22;5400000;0.86;0.77
52180;730;0;0;4;4100000;0.91;0.5
52181;919;1;1;34;9900000;0.74;0.8
52182;334;0;1;43;2700000;0.17;0.96
52185;838;0;1;5;6000000;0.16;0.46
52189;613;0;0;7;7400000;0.53;0.86
52191;406;0;0;10;2700000;0.86;0.57
52192;613;1;1;11;9100000;0.25;0.57
52193;109;0;1;32;5100000;0.97;0.93
52194;244;0;1;16;8100000;0.72;0.11
52195;262;1;0;32;1800000;0.84;0.6
52197;910;1;1;42;8200000;0.61;0.93
52198;964;1;1;31;1200000;0.3;0.35
52199;604;1;0;7;9000000;0.88;0.9
52200;919;0;1;18;8000000;0.88;0.16
52201;271;1;0;0;500000;0.61;0.27
52202;325;1;1;14;2100000;0.01;0.13
52204;145;0;1;38;8200000;0.14;0.21
52205;649;1;1;30;7300000;0.45;0.57
52206;919;1;0;18;3500000;0.81;1
52207;550;0;0;6;1400000;0.37;0.31
52209;649;1;1;43;5600000;0.92;0.28
52210;865;0;1;6;1600000;0.08;0.79
52211;577;0;1;13;6200000;0.2;0.74
52216;820;1;1;18;5800000;0.52;0.22
52217;352;1;1;22;6300000;0.67;0.52
52218;604;1;0;3;1600000;0.04;0.59
52220;334;1;1;47;2400000;0.9;0.51
52221;208;1;0;19;7000000;0.35;0.14
52222;811;0;1;14;8200000;0.26;0.8
52225;703;0;1;35;5500000;0.79;0.37
52226;163;1;1;26;7400000;0.63;0.04
52227;685;0;1;6;1500000;0.86;0.32
52228;514;0;0;35;6300000;0.63;0.2
52229;127;1;1;18;4800000;0.18;0.66
52230;244;1;0;14;4700000;0.19;0.45
52232;595;0;1;3;6300000;0.67;0.57
52233;874;1;1;20;5400000;0.91;0.29
52234;955;1;1;30;5600000;0.06;0.2
52236;298;1;0;38;2800000;0.7;0.78
52238;730;0;1;26;9400000;0.91;0.51
52240;613;0;1;46;1300000;0.77;0.56
52242;244;1;1;16;5100000;0.72;0.92
52243;253;1;1;32;9100000;0.41;0.66
52245;109;0;0;3;1600000;0.94;0.36
52248;424;0;1;12;1400000;0.46;0.58
52249;847;0;1;28;3700000;0.23;0.9
52250;685;1;1;13;1100000;0.83;0.09
52251;226;0;1;14;6400000;0.06;0.44
52252;631;1;1;30;3900000;0.09;0.46
52253;730;1;0;13;400000;0.97;0.89
52254;775;1;0;18;8800000;0.63;0.19
52255;334;1;0;32;2900000;0.08;0.48
52256;253;0;0;10;1700000;0.03;0.01
52257;280;1;0;12;4000000;0.07;0.03
52258;712;1;0;8;7400000;0.34;0.45
52259;316;0;1;16;5000000;0.27;0.47
52260;982;0;0;20;3400000;0.45;0.78
52262;730;1;0;25;1800000;0.69;0.09
52263;793;0;1;4;3800000;0.42;0.5
52264;289;1;1;9;7700000;0.3;0.5
52266;244;0;1;44;4900000;0.41;0.37
52267;883;0;0;36;6400000;0.19;0.34
52271;244;0;1;28;7100000;0.55;0.92
52272;955;1;0;4;4500000;0.72;0.29
52274;541;0;0;8;2500000;0.46;0.54
52278;712;1;1;38;6300000;0.52;0.87
52279;127;1;0;18;1900000;0.55;0.38
52281;604;0;0;46;5100000;0.89;0.49
52283;883;1;0;40;1700000;0.47;0.97
52286;550;1;1;42;9000000;0.92;1
52287;703;1;1;14;9000000;0.93;0.19
52291;901;1;1;48;1000000;0.03;0.74
52292;973;0;0;46;5400000;0.45;0.44
52294;406;0;1;23;2100000;0.95;0.33
52297;208;1;1;0;8400000;0.32;0.8
52298;406;1;0;22;7500000;0.43;0.76
52299;712;1;1;41;2200000;0.15;0.03
52300;919;1;0;39;9500000;0.38;0.94
52303;946;0;1;22;200000;0.78;0.84
52306;172;0;0;31;9900000;0.76;0.86
52307;856;1;0;46;8600000;0.3;0.83
52313;856;0;0;26;6100000;0.83;0.3
52314;865;0;1;2;3200000;0.16;0.17
52315;712;1;1;14;2700000;0.98;0.67
52316;307;0;0;1;9800000;0.52;0.07
52319;361;0;1;21;6200000;0.97;0.9
52321;640;0;1;32;200000;0.92;0.88
52323;658;0;1;20;2600000;0.23;0.66
52325;595;1;0;2;7900000;0.77;0.56
52326;622;1;0;10;4600000;0.85;0.88
52327;919;0;1;26;6200000;0.28;0.65
52331;415;0;1;10;8400000;0.83;0.04
52332;532;1;1;40;2200000;0.16;0.56
52334;937;1;1;4;8900000;0.69;0.74
52335;892;1;0;37;1900000;0.88;0.39
52336;487;0;1;28;9000000;0.88;0.47
52337;316;1;0;2;4400000;0.4;0.56
52338;397;1;0;13;700000;0.92;0.99
52341;946;1;0;48;4200000;0.19;0.48
52343;388;0;1;30;2300000;0.35;0.04
52344;685;0;1;15;2300000;0.88;0.99
52345;397;1;0;34;8600000;0.94;0.78
52346;748;0;0;19;7000000;0.02;0.68
52347;226;0;0;4;8600000;0.08;0.12
52349;505;0;1;30;4100000;0.69;0.7
52350;343;0;1;24;9400000;0.79;0.19
52352;964;1;0;49;5200000;0.47;0.71
52353;334;1;0;26;1000000;0.58;0.7
52354;235;1;1;24;2300000;0.1;0.03
52355;343;0;0;26;8600000;1;0.57
52356;676;1;1;5;3100000;0.72;0.97
52357;757;1;1;22;2300000;0.33;0.57
52360;856;1;1;5;2500000;0.82;0.06
52361;154;0;0;44;6200000;0.15;0.61
52362;262;0;1;28;3000000;0.2;0.21
52366;406;0;0;16;1600000;0.9;0.77
52367;874;0;0;24;4000000;0.07;0.48
52369;226;0;0;16;1600000;0.43;0.8
52370;712;0;0;14;7200000;0.22;0.89
52371;730;1;0;48;9700000;0.86;0.66
52372;667;1;1;46;100000;0.51;0.1
52373;235;1;1;2;3600000;0.98;0.49
52374;622;1;1;27;3400000;0.48;0.29
52375;523;0;1;0;4500000;0.84;0.14
52376;388;1;0;4;5000000;0.46;0.71
52381;928;1;0;2;2200000;0.57;0.34
52382;595;0;1;32;3300000;0.57;0.56
52384;703;1;1;4;5900000;0.67;0.56
52385;118;0;0;36;5800000;0.74;0.15
52388;541;1;1;4;3100000;0.29;0.76
52389;550;1;0;29;1600000;0.75;0.96
52390;460;0;0;5;2500000;0.23;0.53
52392;640;0;0;2;4700000;0.4;0.25
52393;226;0;1;2;6900000;0.32;0.06
52396;658;0;1;40;1800000;0.45;0.59
52399;109;1;0;10;1000000;0.84;0.53
52400;199;1;1;8;4500000;0.3;0.59
52401;946;0;0;30;1200000;0.7;0.34
52402;865;0;1;38;8900000;0.91;0.69
52403;109;1;1;14;7800000;1;0.64
52404;667;1;0;30;7500000;0.24;0.68
52406;523;0;1;36;9200000;0.72;0.4
52408;496;0;1;8;1400000;0.31;0.15
52409;820;1;0;12;2200000;0.25;0.72
52411;487;0;0;16;7400000;0.82;0.98
52413;973;1;0;7;3000000;0.44;0.66
52414;415;0;1;2;3300000;0.2;0.08
52415;838;0;0;13;6700000;0.53;0.93
52416;118;1;1;46;8100000;0.25;0.17
52417;235;0;0;40;8600000;0.5;0.74
52418;946;1;1;24;6400000;0.68;0.69
52419;901;1;0;48;3100000;0.06;0.06
52421;253;1;1;41;1800000;0.87;0.42
52422;370;1;1;12;3500000;0.34;0.86
52425;316;1;0;8;7100000;0.48;0.29
52428;856;0;0;26;7400000;0.84;0.28
52429;820;1;1;45;7800000;0.72;0.38
52430;604;0;0;6;5200000;0.61;0.43
52431;640;0;1;22;3400000;0.28;0.13
52432;271;0;0;9;9300000;0.71;0.28
52433;370;1;1;47;7900000;0.38;0.77
52434;586;1;0;46;4200000;0.94;0.2
52435;883;0;0;8;2600000;0.75;0.41
52436;514;1;0;8;2600000;0.3;0.55
52439;604;0;1;2;3500000;0.12;0.58
52440;109;1;1;22;500000;0.26;0.08
52441;640;0;0;40;1200000;0.13;0.63
52442;883;0;1;47;7300000;0.05;0.54
52443;703;0;1;8;3900000;0.76;0.81
52445;514;1;0;42;7900000;0.69;0.23
52447;955;0;1;24;1200000;0.25;0.51
52450;766;1;1;6;8000000;0.86;0.26
52452;424;1;0;34;9800000;0.66;0.92
52453;298;1;1;45;6500000;0.91;0.79
52458;298;1;0;48;1400000;0.92;0.52
52460;208;1;0;23;2100000;0.39;0.19
52462;838;0;1;2;8700000;0.28;0.64
52463;685;1;1;6;7400000;0.97;0.8
52464;271;0;0;42;6000000;0.12;0.67
52465;361;1;0;37;1700000;0.27;0.9
52466;532;0;0;24;5800000;0.29;0.32
52467;802;1;1;37;6700000;0.76;0.26
52468;856;1;1;6;1400000;0.63;0.09
52472;532;0;1;46;2400000;0.28;0.72
52473;631;0;0;29;4000000;0.83;0.73
52474;289;1;0;19;8900000;0.86;0.31
52475;874;1;0;22;2700000;0.36;0.94
52477;973;0;0;17;9600000;0.03;0.77
52478;298;0;1;8;8700000;0.09;0.74
52479;379;1;1;6;3000000;0.22;0.85
52480;298;0;0;37;9200000;0.64;0.32
52481;442;0;1;10;10000000;0.39;0.61
52484;793;1;1;16;500000;0.08;0.23
52485;622;1;1;33;7300000;0.61;0.1
52486;487;0;0;22;7500000;0.27;0.75
52487;541;0;0;12;3600000;0.98;0.77
52488;532;0;1;29;7500000;0.44;0.89
52489;505;0;1;21;9400000;0.99;0.9
52490;703;1;1;4;7500000;0.34;0.88
52491;694;0;0;48;9700000;0.13;0.38
52492;595;0;1;28;9300000;0.6;0.02
52493;847;0;0;47;5800000;0.82;0.12
52494;370;1;0;34;4200000;0.68;0.95
52495;577;0;0;22;8400000;0.21;0.76
52496;478;1;0;45;7600000;0.4;0.47
52499;262;0;1;38;5600000;0.08;0.47
52501;901;0;1;34;2800000;0.82;0.94
52502;388;1;1;22;5400000;0.81;0.87
52503;775;0;1;30;5200000;0.34;0.03
52504;766;0;0;48;3000000;0.99;0.6
52505;361;1;0;27;9800000;0.83;0.84
52506;406;0;1;12;1600000;0.77;0.04
52507;874;1;0;2;5700000;0.55;0.2
52510;343;1;1;4;7400000;0.97;0.09
52511;172;0;0;23;6800000;0.2;0.72
52512;946;1;1;47;4300000;0.21;0.69
52513;865;1;0;49;3900000;0.17;0.32
52514;604;0;1;17;4300000;0.76;0.64
52516;181;1;0;15;2900000;0.04;0.03
52517;442;1;0;10;3500000;0.9;0.73
52518;703;1;0;15;3400000;0.21;0.72
52519;919;1;0;22;5100000;0.98;0.73
52520;541;0;1;28;8900000;0.88;0.33
52521;505;0;1;2;6500000;0.29;0.6
52522;901;1;0;20;6700000;0.01;0.54
52523;379;0;1;12;6900000;0.35;0.07
52524;460;0;1;11;7200000;0.07;0.7
52525;118;1;0;29;1800000;0.58;0.62
52526;847;0;1;39;8600000;0.96;0.12
52527;262;1;0;26;6800000;0.65;0.38
52530;928;1;1;10;2900000;0.42;0.6
52531;478;1;1;31;9200000;0.5;0.49
52532;262;1;0;48;4000000;0.53;0.22
52533;973;1;1;12;2800000;0.81;0.64
52534;694;1;1;2;1600000;0.6;0.6
52535;946;1;0;18;3300000;0.33;0.89
52538;397;1;1;6;2700000;0.79;0.84
52539;343;1;0;22;7900000;0.23;0.02
52540;865;0;1;14;600000;0.95;0.98
52542;928;0;1;26;4000000;0.26;0.19
52543;613;1;1;43;5700000;0.39;0.46
52544;964;0;1;28;1500000;0.89;0.35
52546;739;0;1;26;4300000;0.24;0.74
52547;370;1;1;46;100000;0.8;0.96
52549;451;0;1;38;500000;0.27;0.41
52550;460;0;1;4;9400000;0.88;0.68
52551;406;0;0;16;7700000;0.19;0.79
52552;919;1;1;30;9000000;0.53;0.24
52553;496;1;1;50;6300000;0.35;0.33
52554;199;0;0;20;1600000;0.49;0.61
52560;829;0;1;16;200000;0.77;0.86
52564;550;1;1;29;1500000;0.3;0.66
52565;496;0;0;48;9400000;0.27;0.79
52569;154;0;1;50;200000;0.03;0.77
52570;487;1;0;40;9800000;0.72;0.15
52571;109;0;1;39;1500000;0.78;0.33
52572;442;1;1;24;5400000;0.5;0.35
52573;703;0;1;22;3600000;0.29;0.39
52574;163;0;1;25;3500000;0.66;0.24
52576;919;1;1;42;1900000;0.97;0.49
52577;955;1;0;36;7700000;0.39;0.27
52580;775;1;0;40;4300000;0.91;0.39
52583;460;1;1;24;4500000;0.66;0.44
52584;766;0;1;49;6700000;0.7;0.66
52585;712;0;1;9;800000;0.24;0.7
52586;676;0;0;16;5300000;0.63;0.96
52588;613;0;0;26;4600000;0.74;0.87
52589;145;1;0;8;4100000;0.92;0.21
52590;856;0;1;36;200000;0.08;0.98
52592;865;0;0;14;5900000;0.18;0.67
52593;865;0;0;10;6500000;0.05;0.67
52594;568;1;1;31;6800000;0.82;0.45
52595;865;1;0;24;6300000;0.92;0.48
52596;361;1;0;41;8300000;0.95;0.52
52598;253;1;1;11;2500000;0.11;0.67
52599;586;1;0;26;6000000;0.34;0.53
52600;271;0;1;46;1900000;0.38;0.04
52602;280;0;0;26;5600000;0.89;0.48
52603;712;0;1;10;4600000;0.12;0.12
52604;163;1;1;6;4300000;0.67;0.31
52605;190;1;1;46;3900000;0.2;0.8
52606;307;0;0;38;1100000;0.71;0.22
52607;496;1;1;42;600000;0.94;0.78
52608;649;1;1;4;1400000;0.16;0.65
52610;370;1;0;30;8900000;0.84;0.93
52614;982;1;1;46;1500000;0.52;0.89
52616;397;1;0;22;9900000;0.4;0.54
52617;901;1;1;26;5400000;0.67;0.46
52618;982;0;0;24;1500000;0.21;0.84
52619;514;1;1;20;9200000;0.06;0.03
52621;712;0;0;18;5600000;0.12;0.76
52622;406;0;0;42;9500000;0.68;0.84
52623;415;0;1;30;4400000;0.84;0.79
52624;658;0;1;34;1900000;0.38;0.78
52626;451;0;0;40;3500000;0.44;0.27
52627;613;1;1;12;1200000;0.06;0.02
52629;820;0;0;28;9300000;0.63;0.75
52630;865;1;1;6;8800000;0.4;0.74
52631;262;1;1;19;3400000;0.67;0.85
52632;622;0;1;46;4500000;0.79;0.52
52633;568;0;0;50;7400000;0.27;0.37
52639;748;0;1;17;8200000;0.91;0.97
52640;442;0;1;2;100000;0.11;0.71
52642;730;0;1;38;7600000;0.67;0.32
52643;235;0;1;8;4300000;0.72;0.18
52644;604;1;0;19;7900000;0.95;0.85
52645;568;1;1;35;1100000;0.31;0.28
52647;748;1;0;10;5200000;0.12;0.85
52648;667;1;1;8;7500000;0.09;0.07
52649;379;0;1;1;5500000;0.09;0.83
52650;748;0;1;20;800000;0.33;0.21
52651;748;1;0;3;3100000;0.51;0.74
52653;667;1;1;2;300000;0.19;0.44
52654;748;0;1;45;9100000;0.05;0.25
52655;361;1;1;43;300000;0.66;0.73
52656;559;1;0;34;1300000;0.36;0.38
52657;964;0;0;22;3400000;0.04;0.01
52658;208;0;0;26;4600000;0.88;0.22
52659;505;1;1;42;2100000;0.01;0.97
52660;1000;1;1;16;5000000;0.57;0.96
52661;397;1;1;6;4300000;0;0.77
52662;181;0;0;42;4100000;0.1;0.71
52664;316;0;1;48;600000;0.45;0.31
52665;262;1;1;33;700000;0.34;0.39
52666;523;0;1;8;6900000;0.76;0.39
52667;541;1;0;20;5500000;0.68;0.75
52668;478;1;1;17;8900000;0.14;0.61
52671;766;0;1;18;3400000;0.64;0.85
52673;559;0;0;7;8800000;0.5;0.38
52675;973;1;0;48;6600000;0.45;0.78
52676;280;1;0;9;2200000;0.11;1
52677;766;1;1;44;4100000;0.31;0.71
52678;388;1;0;6;8800000;0.13;0.24
52679;631;0;1;18;7800000;0.09;0.98
52680;145;1;1;6;500000;0.85;0.01
52681;901;0;1;50;2600000;0.87;0.43
52682;928;0;0;40;6300000;0.67;0.12
52684;199;1;1;32;6800000;0.13;0.71
52685;856;1;1;32;9600000;0.06;0.79
52687;154;0;1;24;3700000;0.71;0.83
52689;991;1;0;24;8000000;0.28;0.62
52690;982;0;1;10;2900000;0.7;0.36
52691;451;0;1;14;3800000;0.08;0.95
52693;532;1;0;40;5200000;0.67;0.67
52696;361;0;1;30;6200000;0.7;0.5
52699;748;0;0;28;5800000;0.62;0.08
52701;532;0;0;33;9300000;0.43;0.17
52704;604;1;1;35;6500000;0.8;0.11
52705;190;1;1;49;1700000;0.01;0.41
52706;478;0;1;4;5700000;0.46;0.08
52707;685;1;1;8;7000000;0.89;0.75
52708;298;1;1;20;9900000;0.99;0.21
52709;577;1;0;4;8800000;0.93;0.08
52711;604;0;0;36;1300000;0.11;0.81
52712;487;1;1;46;6900000;0.64;0.11
52713;775;1;0;8;6600000;0.27;0.18
52715;919;0;0;46;600000;0.34;0.97
52716;415;0;1;5;5000000;0.29;0.4
52717;955;0;0;34;4600000;1;0.51
52718;532;0;0;25;6200000;0.9;0.44
52719;361;0;1;45;5000000;0.75;0.12
52720;163;0;1;6;7800000;0.27;0.82
52722;658;1;1;36;3500000;0.15;0.41
52723;235;1;1;17;9600000;0.21;0.8
52724;334;0;1;28;1500000;0.07;0.83
52725;856;0;0;2;7600000;0;0.26
52726;352;1;0;13;3800000;0.88;0.91
52727;325;1;0;1;6900000;0.43;0.35
52728;640;1;0;46;6300000;0.12;0.44
52729;109;1;0;15;8400000;0.73;0.02
52730;361;1;0;2;6500000;0.25;0.08
52731;559;1;0;26;2500000;0.04;0.27
52732;811;0;1;42;4000000;0.91;0.41
52733;217;1;1;5;1700000;0.74;0.72
52734;739;1;0;12;1300000;0.62;0.09
52735;253;1;0;38;1000000;0.79;0.17
52736;685;0;0;8;8200000;0.56;0.61
52737;865;1;0;12;8000000;0.3;0.1
52741;298;1;0;42;200000;0.33;0.85
52742;127;1;0;8;7200000;0.62;0.28
52743;658;1;1;43;4700000;0.34;0.05
52745;253;0;1;37;5900000;0.35;0.08
52746;919;1;0;24;2900000;0.96;0.81
52747;532;0;0;20;2800000;0.72;0.86
52748;901;0;1;44;7500000;0.72;0.43
52749;424;0;1;48;6800000;0.28;0.81
52751;964;1;0;24;900000;0.82;0.23
52752;478;0;0;44;2000000;0.01;0.76
52754;325;1;1;14;6300000;0.3;0.59
52758;217;1;0;31;1100000;0.49;0.68
52759;370;0;0;13;2800000;0.84;0.15
52760;910;0;0;6;1100000;0.46;0.93
52762;190;1;0;14;4600000;0.15;0.12
52764;811;1;0;8;800000;0.29;0.08
52765;649;0;0;3;8000000;0.43;0.46
52766;514;0;1;6;500000;0.06;0.22
52767;397;1;0;14;2100000;0.36;0.77
52768;226;0;0;26;400000;0.14;0.4
52769;721;1;0;2;5200000;0.41;0.47
52771;901;0;1;24;4400000;0.36;0.64
52773;559;1;1;44;3900000;0.1;0.95
52774;244;0;1;48;2100000;0.38;0.82
52777;937;1;1;44;3300000;0.78;0.94
52778;235;0;0;1;7600000;0.6;0.35
52779;433;0;1;23;8900000;0.08;0.46
52780;865;1;1;22;1900000;0.47;0.82
52781;829;1;0;18;5700000;0.14;0.42
52784;343;0;1;40;8400000;0.29;0.66
52785;568;1;0;26;1100000;0.89;0.97
52786;892;1;0;12;2600000;0.79;0.58
52787;595;0;1;38;6500000;0.4;0.15
52788;604;1;1;25;9900000;0.27;0.39
52789;748;0;1;4;1400000;0.49;0.83
52790;172;0;0;4;1100000;0.4;0.21
52791;676;1;0;13;3900000;0.96;0.45
52793;406;1;1;18;6000000;0.17;0.3
52794;586;1;1;40;500000;0.17;0.89
52795;415;0;0;28;1800000;0.82;0.84
52796;343;0;1;25;2600000;0.88;0.64
52797;217;0;1;44;8000000;0.63;0.64
52798;784;0;0;10;3900000;0.63;0.35
52800;856;0;0;32;2600000;0.59;0.79
52801;865;1;0;2;7300000;0.5;0.31
52802;703;0;0;46;1000000;0.06;0.68
52803;361;0;0;14;2500000;0.78;0.69
52804;568;1;1;38;3300000;0.46;0.71
52809;199;1;0;16;9300000;0.44;0.9
52810;892;0;1;25;1400000;0.43;0.3
52811;586;0;1;30;5400000;0.1;0.66
52813;451;1;1;24;6500000;0.03;0.68
52814;838;0;1;42;3900000;0.82;0.59
52815;415;0;1;50;7400000;0.93;0.23
52816;145;0;1;22;5600000;0.14;0.02
52817;253;0;0;2;1400000;0.64;0.77
52818;712;1;1;26;2400000;0.35;0.65
52819;577;1;0;6;8300000;0.8;0.07
52821;433;1;1;46;5000000;0.5;0.93
52822;469;0;1;35;7900000;0.51;0.89
52823;883;0;0;50;7700000;0.13;0.36
52824;667;0;0;19;6800000;0.52;0.26
52825;631;0;1;29;4800000;0.16;0.8
52826;775;0;1;18;5000000;0.49;0.81
52827;811;1;0;2;100000;0.16;0.42
52828;874;0;0;28;4300000;0.62;0.7
52829;307;1;1;41;1600000;0.72;0.7
52830;595;1;0;49;6700000;0.22;0.25
52831;433;0;0;48;6000000;0.61;0.59
52832;496;1;1;20;8500000;0.48;0.56
52833;712;0;0;11;6800000;0.42;0.29
52835;361;0;0;29;2200000;0.13;0.24
52837;388;0;0;11;2800000;0.41;0.75
52838;433;0;0;4;4600000;0.12;0.52
52839;712;1;1;38;5200000;0.84;0.32
52842;748;1;0;40;9700000;0.07;0.19
52843;316;1;0;11;4600000;0.74;0.9
52845;154;0;1;37;0;0.64;0.19
52846;541;1;1;22;600000;0.64;0.73
52848;901;0;1;6;200000;0.18;0.79
52849;649;0;0;14;4200000;0.62;0.36
52850;838;1;0;25;2200000;0.23;0.41
52851;532;1;1;28;5500000;0.61;0.93
52852;397;0;0;24;1900000;0.62;0.72
52853;559;0;0;27;1700000;0.52;0.87
52855;901;1;1;34;6500000;0.59;0.51
52857;343;0;0;38;2100000;0.6;0.26
52858;640;0;0;39;4500000;0.3;1
52859;982;0;0;5;6900000;0.27;0.27
52860;289;0;0;25;6400000;0.46;0.34
52861;190;1;1;26;200000;0.68;0.05
52863;496;0;0;34;7600000;0.67;0.76
52864;487;1;0;28;8600000;0.04;0.25
52865;910;0;0;44;2700000;0.98;0.95
52866;919;0;1;26;1200000;0.99;0.74
52867;856;0;1;3;1700000;0.04;0.36
52868;136;0;0;16;2100000;0.67;0.69
52869;982;0;0;36;2100000;0.69;0.08
52870;775;0;0;36;3600000;0.03;0.3
52871;163;1;1;28;400000;0.01;0.44
52872;271;0;1;39;9300000;0.85;0.11
52873;469;1;0;46;8000000;0.31;0.89
52874;820;1;1;20;4700000;0.1;0.98
52875;658;0;1;12;2200000;0.44;0.51
52876;433;1;1;32;2500000;0.58;0.22
52877;847;0;1;29;9600000;0.11;0.92
52881;172;0;1;14;5800000;0.71;0.06
52883;928;1;1;7;8800000;0.75;0.22
52884;316;0;0;46;3800000;0.34;0.22
52885;433;0;0;30;1000000;0.14;0.56
52886;262;0;1;46;4100000;0.17;0.54
52888;172;0;1;26;1600000;0.33;0.99
52889;658;1;1;37;100000;0.42;0.15
52892;955;1;1;36;1500000;0.8;0.02
52893;658;0;0;14;2600000;0.56;0.42
52894;406;0;1;28;4000000;0.44;0.29
52895;802;0;1;34;9200000;0.21;0.5
52896;316;1;0;6;9000000;0.21;0.85
52898;361;0;1;34;1500000;0.2;0.84
52899;172;0;0;7;5900000;0.91;0.86
52901;307;0;0;40;2700000;0.14;0.92
52903;604;0;0;42;4500000;0.09;0.63
52904;559;0;1;18;2500000;0.31;0.54
52906;658;1;1;34;5500000;0.87;0.65
52907;541;0;0;8;5400000;0.72;0.01
52908;379;1;0;23;7400000;0.34;0.1
52909;793;0;0;10;2700000;0.15;0.9
52911;379;0;1;30;8100000;0.17;0.95
52912;739;1;1;13;7000000;0.33;0.46
52914;379;0;0;29;900000;0.3;0.58
52916;172;1;0;6;7800000;0.22;1
52918;892;0;0;9;7200000;0.97;0.34
52920;262;0;0;37;7400000;0.26;0.07
52921;253;0;1;14;6200000;0.6;0.53
52923;262;1;1;15;1700000;0.24;0.02
52924;901;0;1;4;2000000;0.82;0.28
52925;190;1;0;48;6300000;0.75;0.43
52926;604;0;0;36;1000000;0.94;0.08
52927;721;0;0;47;1400000;0;0.04
52929;487;0;0;20;2000000;0.22;0.33
52931;397;1;0;12;5400000;0.54;0.44
52933;982;0;0;11;9300000;0.94;0.36
52934;748;0;1;35;5700000;0.73;0.04
52935;505;0;0;40;8000000;0.76;0.3
52936;109;1;0;35;2100000;0.11;0.77
52940;271;0;0;13;8500000;0.06;0.67
52942;586;0;1;20;3600000;0.3;0.18
52944;424;1;1;16;8600000;0.03;0.51
52945;388;1;0;25;1100000;0.94;0.54
52946;775;0;0;39;100000;0.83;0.43
52948;775;0;0;18;9600000;0.34;0.12
52949;280;0;0;4;7300000;1;0.7
52951;730;0;1;16;7800000;0.96;0.41
52952;289;0;0;22;7400000;0.91;0.88
52953;181;0;0;40;2900000;0.61;0.17
52954;973;0;0;24;5100000;0.79;0.42
52956;676;0;1;40;8200000;0.13;0.97
52957;361;0;0;40;9600000;0.37;0.05
52958;865;1;0;44;4200000;0.89;0.13
52960;271;1;1;7;9100000;0.66;0.58
52961;694;0;1;20;8800000;0.05;0.86
52962;919;1;1;10;2400000;0.14;0.08
52965;847;1;1;24;7400000;0.19;0.94
52966;271;0;0;29;5400000;0.96;0.94
52967;460;0;0;17;2900000;0.88;0.41
52969;172;1;1;24;9500000;0.89;0.04
52970;190;0;1;22;2200000;0.44;0.82
52971;235;0;1;27;7500000;0.6;0.79
52972;973;0;0;36;4100000;0.81;0.37
52974;667;1;0;9;3300000;0.61;0.08
52975;343;1;1;43;1600000;0.89;0.12
52977;595;0;0;38;4100000;0.49;0.75
52978;235;1;0;37;2500000;0.25;0.68
52979;811;0;1;8;1800000;0.9;0.52
52981;172;1;0;4;9100000;0.8;0.83
52982;298;1;1;42;7300000;0.08;0.79
52983;658;1;0;4;3700000;0.71;0.38
52984;649;0;0;28;8300000;0.79;0.32
52985;379;0;0;49;6700000;0.22;0.75
52987;640;1;1;0;8600000;0.86;0.32
52988;217;0;1;24;9300000;0.19;0.39
52989;784;1;0;15;4300000;0.68;0.6
52990;955;1;0;32;500000;0.93;0.74
52992;802;1;1;24;2800000;0.37;0.12
52993;172;0;0;16;4400000;0.21;0.05
52995;550;0;1;8;600000;0.48;0.83
52996;865;1;1;41;7400000;0.47;0.52
52997;100;0;1;50;7900000;0.38;0.57
52998;919;1;1;5;9100000;0.97;0.93
52999;730;0;1;41;7200000;0.34;0.64
53000;226;1;0;14;6800000;0.6;0.95
53001;523;0;0;36;6800000;0.87;0.7
53002;163;1;1;8;500000;0.76;0.06
53005;199;1;0;4;8000000;0.9;0.92
53008;469;1;1;0;5000000;0.86;0.57
53013;397;0;1;30;5100000;0.67;0.77
53015;775;0;0;32;4100000;0.81;0.1
53017;100;1;0;30;8700000;0.79;0.87
53018;865;0;1;18;8900000;0.99;0.45
53019;388;1;0;40;5700000;0.92;0.23
53020;937;1;1;31;9300000;0.38;0.38
53021;946;0;1;10;5400000;0.31;0.11
53022;568;0;0;48;9100000;0.35;0.5
53023;703;0;0;32;5600000;0.76;0.03
53025;496;1;0;26;7800000;0.74;0.96
53026;541;0;1;14;5900000;0.39;0.45
53027;199;0;0;48;9200000;0.5;0.71
53028;676;1;1;49;6700000;0.46;0.35
53029;208;0;0;30;3300000;0.94;0.2
53032;298;1;1;30;800000;0.64;0.45
53034;316;1;1;12;6500000;0.2;0.04
53035;676;1;1;4;9100000;0.91;0.21
53039;820;0;0;46;3300000;0.53;0.2
53040;613;0;1;2;1700000;0.49;0.76
